Date,Vehicle body type,Motive power,Count
2019-11-01T00:00:00.000,Light Vehicle,Diesel,"54,625"
2019-11-01T00:00:00.000,Motorcycle,,13
2019-11-01T00:00:00.000,Motorcycle,Petrol,"12,361"
2019-11-01T00:00:00.000,Light Vehicle,,"39,538"
2019-11-01T00:00:00.000,Heavy Vehicle,,459
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-11-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-11-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-11-01T00:00:00.000,Heavy Vehicle,Diesel,"2,587"
2019-11-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-11-01T00:00:00.000,Motorcycle,Diesel,5
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-11-01T00:00:00.000,Light Vehicle,Solar,1
2019-11-01T00:00:00.000,Light Vehicle,Steam,1
2019-11-01T00:00:00.000,Motorcycle,Other,2
2019-11-01T00:00:00.000,Light Vehicle,CNG,2
2019-12-01T00:00:00.000,Heavy Vehicle,Electric,7
2019-12-01T00:00:00.000,Light Vehicle,,"39,532"
2019-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,85
2019-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,047"
2019-12-01T00:00:00.000,Light Vehicle,Petrol,"227,565"
2019-12-01T00:00:00.000,Light Vehicle,Other,127
2019-12-01T00:00:00.000,Light Vehicle,LPG,850
2019-12-01T00:00:00.000,Light Vehicle,Hybrid,"3,515"
2019-12-01T00:00:00.000,Light Vehicle,Electric,422
2019-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2019-12-01T00:00:00.000,Light Vehicle,Diesel,"54,897"
2019-12-01T00:00:00.000,Motorcycle,,6
2019-12-01T00:00:00.000,Motorcycle,Petrol,"12,514"
2019-12-01T00:00:00.000,Motorcycle,Electric,12
2019-12-01T00:00:00.000,Heavy Vehicle,,454
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-12-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-12-01T00:00:00.000,Heavy Vehicle,Diesel,"2,573"
2019-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-12-01T00:00:00.000,Motorcycle,Diesel,5
2019-12-01T00:00:00.000,Motorcycle,Other,3
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-12-01T00:00:00.000,Light Vehicle,Solar,1
2019-12-01T00:00:00.000,Light Vehicle,Steam,1
2019-12-01T00:00:00.000,Light Vehicle,CNG,2
2019-12-01T00:00:00.000,Heavy Vehicle,Electric,7
2019-12-01T00:00:00.000,Light Vehicle,,"39,532"
2019-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,85
2019-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,047"
2019-12-01T00:00:00.000,Light Vehicle,Petrol,"227,565"
2019-12-01T00:00:00.000,Light Vehicle,Other,127
2019-12-01T00:00:00.000,Light Vehicle,LPG,850
2019-12-01T00:00:00.000,Light Vehicle,Hybrid,"3,515"
2019-12-01T00:00:00.000,Light Vehicle,Electric,422
2019-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2019-12-01T00:00:00.000,Light Vehicle,Diesel,"54,897"
2019-12-01T00:00:00.000,Motorcycle,,6
2019-12-01T00:00:00.000,Motorcycle,Petrol,"12,514"
2019-12-01T00:00:00.000,Motorcycle,Electric,12
2019-12-01T00:00:00.000,Heavy Vehicle,,454
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-12-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-12-01T00:00:00.000,Heavy Vehicle,Diesel,"2,573"
2019-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-12-01T00:00:00.000,Motorcycle,Diesel,5
2019-12-01T00:00:00.000,Motorcycle,Other,3
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-12-01T00:00:00.000,Light Vehicle,Solar,1
2019-12-01T00:00:00.000,Light Vehicle,Steam,1
2019-12-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-01-01T00:00:00.000,Motorcycle,Diesel,5
2020-01-01T00:00:00.000,Motorcycle,Other,3
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-01-01T00:00:00.000,Light Vehicle,Solar,1
2020-01-01T00:00:00.000,Light Vehicle,Steam,1
2020-01-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Light Vehicle,Petrol,"220,844"
2020-01-01T00:00:00.000,Light Vehicle,,"39,475"
2020-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,86
2020-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,033"
2020-01-01T00:00:00.000,Light Vehicle,Other,127
2020-01-01T00:00:00.000,Light Vehicle,LPG,828
2020-01-01T00:00:00.000,Light Vehicle,Hybrid,"3,468"
2020-01-01T00:00:00.000,Light Vehicle,Electric,430
2020-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-01-01T00:00:00.000,Light Vehicle,Diesel,"53,744"
2020-01-01T00:00:00.000,Motorcycle,,13
2020-01-01T00:00:00.000,Motorcycle,Petrol,"12,459"
2020-01-01T00:00:00.000,Motorcycle,Electric,12
2020-01-01T00:00:00.000,Heavy Vehicle,,456
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-01-01T00:00:00.000,Heavy Vehicle,LPG,13
2020-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-01-01T00:00:00.000,Heavy Vehicle,Diesel,"2,566"
2020-01-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-01-01T00:00:00.000,Motorcycle,Diesel,5
2020-01-01T00:00:00.000,Motorcycle,Other,3
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-01-01T00:00:00.000,Light Vehicle,Solar,1
2020-01-01T00:00:00.000,Light Vehicle,Steam,1
2020-01-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Light Vehicle,Petrol,"220,844"
2020-01-01T00:00:00.000,Light Vehicle,,"39,475"
2020-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,86
2020-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,033"
2020-01-01T00:00:00.000,Light Vehicle,Other,127
2020-01-01T00:00:00.000,Light Vehicle,LPG,828
2020-01-01T00:00:00.000,Light Vehicle,Hybrid,"3,468"
2020-01-01T00:00:00.000,Light Vehicle,Electric,430
2020-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-01-01T00:00:00.000,Light Vehicle,Diesel,"53,744"
2020-01-01T00:00:00.000,Motorcycle,,13
2020-01-01T00:00:00.000,Motorcycle,Petrol,"12,459"
2020-01-01T00:00:00.000,Motorcycle,Electric,12
2020-01-01T00:00:00.000,Heavy Vehicle,,456
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-01-01T00:00:00.000,Heavy Vehicle,LPG,13
2020-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-01-01T00:00:00.000,Heavy Vehicle,Diesel,"2,566"
2020-02-01T00:00:00.000,Light Vehicle,,"39,417"
2020-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,022"
2020-02-01T00:00:00.000,Light Vehicle,Petrol,"221,481"
2020-02-01T00:00:00.000,Light Vehicle,Other,125
2020-02-01T00:00:00.000,Light Vehicle,LPG,818
2020-02-01T00:00:00.000,Light Vehicle,Hybrid,"3,660"
2020-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2020-02-01T00:00:00.000,Heavy Vehicle,Diesel,"2,582"
2020-02-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-02-01T00:00:00.000,Light Vehicle,Electric,446
2020-02-01T00:00:00.000,Motorcycle,Other,3
2020-02-01T00:00:00.000,Motorcycle,Diesel,4
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-02-01T00:00:00.000,Light Vehicle,Solar,1
2020-02-01T00:00:00.000,Light Vehicle,Steam,1
2020-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-02-01T00:00:00.000,Light Vehicle,CNG,2
2020-02-01T00:00:00.000,Motorcycle,Petrol,"12,455"
2020-02-01T00:00:00.000,Light Vehicle,Diesel,"54,067"
2020-02-01T00:00:00.000,Motorcycle,Electric,15
2020-02-01T00:00:00.000,Motorcycle,,13
2020-02-01T00:00:00.000,Heavy Vehicle,,466
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-02-01T00:00:00.000,Heavy Vehicle,LPG,14
2020-02-01T00:00:00.000,Light Vehicle,,"39,417"
2020-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,022"
2020-02-01T00:00:00.000,Light Vehicle,Petrol,"221,481"
2020-02-01T00:00:00.000,Light Vehicle,Other,125
2020-02-01T00:00:00.000,Light Vehicle,LPG,818
2020-02-01T00:00:00.000,Light Vehicle,Hybrid,"3,660"
2020-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2020-02-01T00:00:00.000,Heavy Vehicle,Diesel,"2,582"
2020-02-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-02-01T00:00:00.000,Light Vehicle,Electric,446
2020-02-01T00:00:00.000,Motorcycle,Other,3
2020-02-01T00:00:00.000,Motorcycle,Diesel,4
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-02-01T00:00:00.000,Light Vehicle,Solar,1
2020-02-01T00:00:00.000,Light Vehicle,Steam,1
2020-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-02-01T00:00:00.000,Light Vehicle,CNG,2
2020-02-01T00:00:00.000,Motorcycle,Petrol,"12,455"
2020-02-01T00:00:00.000,Light Vehicle,Diesel,"54,067"
2020-02-01T00:00:00.000,Motorcycle,Electric,15
2020-02-01T00:00:00.000,Motorcycle,,13
2020-02-01T00:00:00.000,Heavy Vehicle,,466
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-02-01T00:00:00.000,Heavy Vehicle,LPG,14
2020-03-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,017"
2020-03-01T00:00:00.000,Light Vehicle,Petrol,"223,049"
2020-03-01T00:00:00.000,Light Vehicle,Other,128
2020-03-01T00:00:00.000,Light Vehicle,LPG,797
2020-03-01T00:00:00.000,Light Vehicle,Hybrid,"3,765"
2020-03-01T00:00:00.000,Light Vehicle,Electric,514
2020-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-03-01T00:00:00.000,Light Vehicle,Diesel,"54,456"
2020-03-01T00:00:00.000,Motorcycle,,13
2020-03-01T00:00:00.000,Motorcycle,Petrol,"12,200"
2020-03-01T00:00:00.000,Motorcycle,Electric,14
2020-03-01T00:00:00.000,Heavy Vehicle,,467
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-03-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-03-01T00:00:00.000,Light Vehicle,,"39,065"
2020-03-01T00:00:00.000,Heavy Vehicle,Diesel,"2,553"
2020-03-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-03-01T00:00:00.000,Motorcycle,Diesel,5
2020-03-01T00:00:00.000,Motorcycle,Other,3
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-03-01T00:00:00.000,Light Vehicle,Solar,1
2020-03-01T00:00:00.000,Light Vehicle,Steam,1
2020-03-01T00:00:00.000,Light Vehicle,CNG,2
2020-03-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,"1,017"
2020-03-01T00:00:00.000,Light Vehicle,Petrol,"223,049"
2020-03-01T00:00:00.000,Light Vehicle,Other,128
2020-03-01T00:00:00.000,Light Vehicle,LPG,797
2020-03-01T00:00:00.000,Light Vehicle,Hybrid,"3,765"
2020-03-01T00:00:00.000,Light Vehicle,Electric,514
2020-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-03-01T00:00:00.000,Light Vehicle,Diesel,"54,456"
2020-03-01T00:00:00.000,Motorcycle,,13
2020-03-01T00:00:00.000,Motorcycle,Petrol,"12,200"
2020-03-01T00:00:00.000,Motorcycle,Electric,14
2020-03-01T00:00:00.000,Heavy Vehicle,,467
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-03-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-03-01T00:00:00.000,Light Vehicle,,"39,065"
2020-03-01T00:00:00.000,Heavy Vehicle,Diesel,"2,553"
2020-03-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-03-01T00:00:00.000,Motorcycle,Diesel,5
2020-03-01T00:00:00.000,Motorcycle,Other,3
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-03-01T00:00:00.000,Light Vehicle,Solar,1
2020-03-01T00:00:00.000,Light Vehicle,Steam,1
2020-03-01T00:00:00.000,Light Vehicle,CNG,2
2020-04-01T00:00:00.000,Light Vehicle,Petrol,"221,390"
2020-04-01T00:00:00.000,Light Vehicle,,"38,547"
2020-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,977
2020-04-01T00:00:00.000,Light Vehicle,Other,128
2020-04-01T00:00:00.000,Light Vehicle,LPG,771
2020-04-01T00:00:00.000,Light Vehicle,Hybrid,"3,843"
2020-04-01T00:00:00.000,Light Vehicle,Electric,522
2020-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-04-01T00:00:00.000,Light Vehicle,Diesel,"54,268"
2020-04-01T00:00:00.000,Motorcycle,,13
2020-04-01T00:00:00.000,Motorcycle,Petrol,"11,578"
2020-04-01T00:00:00.000,Motorcycle,Electric,46
2020-04-01T00:00:00.000,Heavy Vehicle,,469
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-04-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-04-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-04-01T00:00:00.000,Heavy Vehicle,Diesel,"2,538"
2020-04-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-04-01T00:00:00.000,Motorcycle,Diesel,5
2020-04-01T00:00:00.000,Motorcycle,Other,3
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-04-01T00:00:00.000,Light Vehicle,Solar,1
2020-04-01T00:00:00.000,Light Vehicle,Steam,1
2020-04-01T00:00:00.000,Light Vehicle,CNG,2
2020-04-01T00:00:00.000,Light Vehicle,Petrol,"221,390"
2020-04-01T00:00:00.000,Light Vehicle,,"38,547"
2020-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,977
2020-04-01T00:00:00.000,Light Vehicle,Other,128
2020-04-01T00:00:00.000,Light Vehicle,LPG,771
2020-04-01T00:00:00.000,Light Vehicle,Hybrid,"3,843"
2020-04-01T00:00:00.000,Light Vehicle,Electric,522
2020-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-04-01T00:00:00.000,Light Vehicle,Diesel,"54,268"
2020-04-01T00:00:00.000,Motorcycle,,13
2020-04-01T00:00:00.000,Motorcycle,Petrol,"11,578"
2020-04-01T00:00:00.000,Motorcycle,Electric,46
2020-04-01T00:00:00.000,Heavy Vehicle,,469
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-04-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-04-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-04-01T00:00:00.000,Heavy Vehicle,Diesel,"2,538"
2020-04-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-04-01T00:00:00.000,Motorcycle,Diesel,5
2020-04-01T00:00:00.000,Motorcycle,Other,3
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-04-01T00:00:00.000,Light Vehicle,Solar,1
2020-04-01T00:00:00.000,Light Vehicle,Steam,1
2020-04-01T00:00:00.000,Light Vehicle,CNG,2
2020-05-01T00:00:00.000,Light Vehicle,,"38,426"
2020-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,99
2020-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,983
2020-05-01T00:00:00.000,Light Vehicle,Petrol,"223,879"
2020-05-01T00:00:00.000,Light Vehicle,Other,127
2020-05-01T00:00:00.000,Light Vehicle,LPG,790
2020-05-01T00:00:00.000,Light Vehicle,Hybrid,"3,994"
2020-05-01T00:00:00.000,Light Vehicle,Electric,537
2020-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-05-01T00:00:00.000,Light Vehicle,Diesel,"55,026"
2020-05-01T00:00:00.000,Motorcycle,,13
2020-05-01T00:00:00.000,Motorcycle,Petrol,"11,278"
2020-05-01T00:00:00.000,Motorcycle,Electric,102
2020-05-01T00:00:00.000,Heavy Vehicle,,468
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-05-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-05-01T00:00:00.000,Heavy Vehicle,Diesel,"2,541"
2020-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-05-01T00:00:00.000,Motorcycle,Diesel,5
2020-05-01T00:00:00.000,Motorcycle,Other,3
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-05-01T00:00:00.000,Light Vehicle,Solar,1
2020-05-01T00:00:00.000,Light Vehicle,Steam,1
2020-05-01T00:00:00.000,Light Vehicle,CNG,2
2020-05-01T00:00:00.000,Light Vehicle,,"38,426"
2020-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,99
2020-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,983
2020-05-01T00:00:00.000,Light Vehicle,Petrol,"223,879"
2020-05-01T00:00:00.000,Light Vehicle,Other,127
2020-05-01T00:00:00.000,Light Vehicle,LPG,790
2020-05-01T00:00:00.000,Light Vehicle,Hybrid,"3,994"
2020-05-01T00:00:00.000,Light Vehicle,Electric,537
2020-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-05-01T00:00:00.000,Light Vehicle,Diesel,"55,026"
2020-05-01T00:00:00.000,Motorcycle,,13
2020-05-01T00:00:00.000,Motorcycle,Petrol,"11,278"
2020-05-01T00:00:00.000,Motorcycle,Electric,102
2020-05-01T00:00:00.000,Heavy Vehicle,,468
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-05-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-05-01T00:00:00.000,Heavy Vehicle,Diesel,"2,541"
2020-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-05-01T00:00:00.000,Motorcycle,Diesel,5
2020-05-01T00:00:00.000,Motorcycle,Other,3
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-05-01T00:00:00.000,Light Vehicle,Solar,1
2020-05-01T00:00:00.000,Light Vehicle,Steam,1
2020-05-01T00:00:00.000,Light Vehicle,CNG,2
2020-06-01T00:00:00.000,Motorcycle,Electric,101
2020-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,974
2020-06-01T00:00:00.000,Light Vehicle,Petrol,"226,436"
2020-06-01T00:00:00.000,Light Vehicle,,"38,605"
2020-06-01T00:00:00.000,Light Vehicle,Other,127
2020-06-01T00:00:00.000,Light Vehicle,LPG,800
2020-06-01T00:00:00.000,Light Vehicle,Hybrid,"4,207"
2020-06-01T00:00:00.000,Light Vehicle,Electric,551
2020-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-06-01T00:00:00.000,Light Vehicle,Diesel,"55,824"
2020-06-01T00:00:00.000,Motorcycle,,13
2020-06-01T00:00:00.000,Motorcycle,Petrol,"10,993"
2020-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,101
2020-06-01T00:00:00.000,Heavy Vehicle,,471
2020-06-01T00:00:00.000,Heavy Vehicle,Petrol,28
2020-06-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-06-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-06-01T00:00:00.000,Heavy Vehicle,Diesel,"2,577"
2020-06-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-06-01T00:00:00.000,Motorcycle,Diesel,4
2020-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-06-01T00:00:00.000,Light Vehicle,Solar,1
2020-06-01T00:00:00.000,Light Vehicle,Steam,1
2020-06-01T00:00:00.000,Motorcycle,Other,2
2020-06-01T00:00:00.000,Light Vehicle,CNG,2
2020-06-01T00:00:00.000,Motorcycle,Electric,101
2020-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,974
2020-06-01T00:00:00.000,Light Vehicle,Petrol,"226,436"
2020-06-01T00:00:00.000,Light Vehicle,,"38,605"
2020-06-01T00:00:00.000,Light Vehicle,Other,127
2020-06-01T00:00:00.000,Light Vehicle,LPG,800
2020-06-01T00:00:00.000,Light Vehicle,Hybrid,"4,207"
2020-06-01T00:00:00.000,Light Vehicle,Electric,551
2020-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-06-01T00:00:00.000,Light Vehicle,Diesel,"55,824"
2020-06-01T00:00:00.000,Motorcycle,,13
2020-06-01T00:00:00.000,Motorcycle,Petrol,"10,993"
2020-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,101
2020-06-01T00:00:00.000,Heavy Vehicle,,471
2020-06-01T00:00:00.000,Heavy Vehicle,Petrol,28
2020-06-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-06-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-06-01T00:00:00.000,Heavy Vehicle,Diesel,"2,577"
2020-06-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-06-01T00:00:00.000,Motorcycle,Diesel,4
2020-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-06-01T00:00:00.000,Light Vehicle,Solar,1
2020-06-01T00:00:00.000,Light Vehicle,Steam,1
2020-06-01T00:00:00.000,Motorcycle,Other,2
2020-06-01T00:00:00.000,Light Vehicle,CNG,2
2020-07-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-07-01T00:00:00.000,Light Vehicle,,"38,863"
2020-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,109
2020-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,962
2020-07-01T00:00:00.000,Light Vehicle,Petrol,"228,858"
2020-07-01T00:00:00.000,Light Vehicle,Other,128
2020-07-01T00:00:00.000,Light Vehicle,LPG,798
2020-07-01T00:00:00.000,Light Vehicle,Hybrid,"4,465"
2020-07-01T00:00:00.000,Light Vehicle,Electric,570
2020-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-07-01T00:00:00.000,Light Vehicle,Diesel,"56,620"
2020-07-01T00:00:00.000,Motorcycle,,13
2020-07-01T00:00:00.000,Motorcycle,Petrol,"11,065"
2020-07-01T00:00:00.000,Motorcycle,Electric,125
2020-07-01T00:00:00.000,Heavy Vehicle,,472
2020-07-01T00:00:00.000,Heavy Vehicle,Petrol,26
2020-07-01T00:00:00.000,Heavy Vehicle,Diesel,"2,601"
2020-07-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-07-01T00:00:00.000,Heavy Vehicle,Electric,5
2020-07-01T00:00:00.000,Motorcycle,Other,3
2020-07-01T00:00:00.000,Motorcycle,Diesel,3
2020-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-07-01T00:00:00.000,Light Vehicle,Solar,1
2020-07-01T00:00:00.000,Light Vehicle,CNG,2
2020-07-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-07-01T00:00:00.000,Light Vehicle,,"38,863"
2020-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,109
2020-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,962
2020-07-01T00:00:00.000,Light Vehicle,Petrol,"228,858"
2020-07-01T00:00:00.000,Light Vehicle,Other,128
2020-07-01T00:00:00.000,Light Vehicle,LPG,798
2020-07-01T00:00:00.000,Light Vehicle,Hybrid,"4,465"
2020-07-01T00:00:00.000,Light Vehicle,Electric,570
2020-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-07-01T00:00:00.000,Light Vehicle,Diesel,"56,620"
2020-07-01T00:00:00.000,Motorcycle,,13
2020-07-01T00:00:00.000,Motorcycle,Petrol,"11,065"
2020-07-01T00:00:00.000,Motorcycle,Electric,125
2020-07-01T00:00:00.000,Heavy Vehicle,,472
2020-07-01T00:00:00.000,Heavy Vehicle,Petrol,26
2020-07-01T00:00:00.000,Heavy Vehicle,Diesel,"2,601"
2020-07-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-07-01T00:00:00.000,Heavy Vehicle,Electric,5
2020-07-01T00:00:00.000,Motorcycle,Other,3
2020-07-01T00:00:00.000,Motorcycle,Diesel,3
2020-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-07-01T00:00:00.000,Light Vehicle,Solar,1
2020-07-01T00:00:00.000,Light Vehicle,CNG,2
2020-08-01T00:00:00.000,Motorcycle,Electric,125
2020-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,200
2020-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,947
2020-08-01T00:00:00.000,Light Vehicle,Petrol,"229,010"
2020-08-01T00:00:00.000,Light Vehicle,Other,126
2020-08-01T00:00:00.000,Light Vehicle,LPG,774
2020-08-01T00:00:00.000,Light Vehicle,Hybrid,"4,574"
2020-08-01T00:00:00.000,Light Vehicle,Electric,577
2020-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2020-08-01T00:00:00.000,Light Vehicle,Diesel,"56,772"
2020-08-01T00:00:00.000,Motorcycle,,13
2020-08-01T00:00:00.000,Motorcycle,Petrol,"11,103"
2020-08-01T00:00:00.000,Light Vehicle,,"38,978"
2020-08-01T00:00:00.000,Motorcycle,Diesel,6
2020-08-01T00:00:00.000,Heavy Vehicle,,477
2020-08-01T00:00:00.000,Heavy Vehicle,Petrol,26
2020-08-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-08-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-08-01T00:00:00.000,Heavy Vehicle,Diesel,"2,619"
2020-08-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-08-01T00:00:00.000,Motorcycle,Other,3
2020-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-08-01T00:00:00.000,Light Vehicle,Solar,1
2020-08-01T00:00:00.000,Light Vehicle,Steam,1
2020-08-01T00:00:00.000,Light Vehicle,CNG,2
2020-08-01T00:00:00.000,Motorcycle,Electric,125
